question_id,video_id,series,type,status,score,max_score,normalized_score_100,category,source_run,source_sha256,accepted_sha256,stage,window_id,request_hash,evidence_sha256
G2_Q000169,G2_V000052,unclassified,emotion trajectory,scored,1,4,25.0,,/root/longemo/runtime/runs/three_level_full558_gemini38_20260922,3f43755c75f4b5f8986f117958cd4062244bd0e2a4472db296680931510ad966,4a1cedc632b6cbe5f1493721b7c4082e92c53aad2cbd23b39c1caa873c41d584,,,,
G2_Q000170,G2_V000052,unclassified,emotion trajectory,scored,1,4,25.0,,/root/longemo/runtime/runs/three_level_full558_gemini38_20260922,3f43755c75f4b5f8986f117958cd4062244bd0e2a4472db296680931510ad966,377745161dea04677bba9f3f8e209819e2f0e9d153819ca0100d33d6732cbdd7,,,,
G2_Q000171,G2_V000053,Frasier,emotional intensity comparison,scored,0,1,0.0,,/root/longemo/runtime/runs/three_level_full558_gemini38_20260922,6d8c234a60023c864fedda9fefeb2b64abbb821cce9567030426eb1e86f1a11c,1da225ab495effeca825e0479c12d913d298bb7c16c9a4648529568411475d0f,,,,
G2_Q000172,G2_V000053,Frasier,emotional intensity comparison,scored,0,1,0.0,,/root/longemo/runtime/runs/three_level_full558_gemini38_20260922,6d8c234a60023c864fedda9fefeb2b64abbb821cce9567030426eb1e86f1a11c,fe5d65f7991b6d7d3bd53d769f73975a6716ed1d9494882a9359aa391070a84c,,,,
G2_Q000173,G2_V000053,Frasier,emotion trajectory,scored,1,4,25.0,,/root/longemo/runtime/runs/three_level_full558_gemini38_20260922,6d8c234a60023c864fedda9fefeb2b64abbb821cce9567030426eb1e86f1a11c,a0fdc39fb9ea440f342ecd9acc64606dd35e2df89077e9c3061b45c9163a8b34,,,,
G2_Q000174,G2_V000053,Frasier,emotional reasoning,scored,0,1,0.0,,/root/longemo/runtime/runs/three_level_full558_gemini38_20260922,6d8c234a60023c864fedda9fefeb2b64abbb821cce9567030426eb1e86f1a11c,e1cf54bc015ed7b50512a8b63df07f1bf64171ef1509c0cffbc1957fd694b3fd,,,,
G2_Q000175,G2_V000054,unclassified,emotional intensity comparison,scored,0,1,0.0,,/root/longemo/runtime/runs/three_level_full558_gemini38_20260922,ae61940158ce51a10359226b74804796962766aa05e20674a9cc1d0240e424af,8814d1f7ba0333ee54966af7a4bc8bb56880837a8cd7885e3aaba1138c381ae8,,,,
G2_Q000176,G2_V000054,unclassified,emotion trajectory,scored,2,4,50.0,,/root/longemo/runtime/runs/three_level_full558_gemini38_20260922,ae61940158ce51a10359226b74804796962766aa05e20674a9cc1d0240e424af,23637bd3ead482b601018f732d2ae7903cc8871b04593063a878741a3ec174f3,,,,
G2_Q000177,G2_V000054,unclassified,emotion trajectory,scored,1,4,25.0,,/root/longemo/runtime/runs/three_level_full558_gemini38_20260922,ae61940158ce51a10359226b74804796962766aa05e20674a9cc1d0240e424af,b73279034b4b8341eb873ff8746c8218f92a806a256933e40721312f04df4585,,,,
G2_Q000178,G2_V000055,Frasier,emotional intensity comparison,scored,0,1,0.0,,/root/longemo/runtime/runs/three_level_full558_gemini38_20260922,1ddb0468f0b061dbedf1c4f5b7b779418290102e3d11875ffddaa7e1917da27a,5c6a9d698c6822c7b8597368d8c2799a65fc28bb19af231c7141a3197504a8a1,,,,
G2_Q000179,G2_V000055,Frasier,emotion trajectory,scored,2,4,50.0,,/root/longemo/runtime/runs/three_level_full558_gemini38_20260922,1ddb0468f0b061dbedf1c4f5b7b779418290102e3d11875ffddaa7e1917da27a,7eca1aceb9fa9684d24fde4a80bc2dfefaaef12f9b97b1c6e7cf1505bf2e17f7,,,,
G2_Q000180,G2_V000055,Frasier,emotion trajectory,scored,0,4,0.0,,/root/longemo/runtime/runs/three_level_full558_gemini38_20260922,1ddb0468f0b061dbedf1c4f5b7b779418290102e3d11875ffddaa7e1917da27a,aba4f32a12dfefe6a40f9a4a90fb2bf639aaa8cd9bd909bb032298409d49db5d,,,,
G2_Q000181,G2_V000056,Frasier,emotional intensity comparison,blocked,,,,perception_content_filter,/root/longemo/runtime/runs/three_level_full558_gemini38_20260922,,,audio,W00001,f8bf29f0a84a6169a3e0e4c9f1bf92bcf35eb22d366043b8db45381cb55faf88,9a790cf11b639abad7a8121326792e5c73d33b650320f66ee8bed794c221f9c8
G2_Q000182,G2_V000056,Frasier,emotion trajectory,blocked,,,,perception_content_filter,/root/longemo/runtime/runs/three_level_full558_gemini38_20260922,,,audio,W00001,f8bf29f0a84a6169a3e0e4c9f1bf92bcf35eb22d366043b8db45381cb55faf88,9a790cf11b639abad7a8121326792e5c73d33b650320f66ee8bed794c221f9c8
G2_Q000183,G2_V000056,Frasier,emotion trajectory,blocked,,,,perception_content_filter,/root/longemo/runtime/runs/three_level_full558_gemini38_20260922,,,audio,W00001,f8bf29f0a84a6169a3e0e4c9f1bf92bcf35eb22d366043b8db45381cb55faf88,9a790cf11b639abad7a8121326792e5c73d33b650320f66ee8bed794c221f9c8
G2_Q000184,G2_V000057,Frasier,emotional intensity comparison,blocked,,,,perception_dlp_rejection,/root/longemo/runtime/runs/three_level_full558_gemini38_20260922,,,audio,W00034,ce894c7062c51e63da12640f5077622c94eb87d17bf6faf5a6443ccb96e3c9fc,703605d2393b411c1a94fc7121d582567e857ed815bdd631006274cf677c8ae3
G2_Q000185,G2_V000057,Frasier,emotion trajectory,blocked,,,,perception_dlp_rejection,/root/longemo/runtime/runs/three_level_full558_gemini38_20260922,,,audio,W00034,ce894c7062c51e63da12640f5077622c94eb87d17bf6faf5a6443ccb96e3c9fc,703605d2393b411c1a94fc7121d582567e857ed815bdd631006274cf677c8ae3
G2_Q000186,G2_V000057,Frasier,emotion trajectory,blocked,,,,perception_dlp_rejection,/root/longemo/runtime/runs/three_level_full558_gemini38_20260922,,,audio,W00034,ce894c7062c51e63da12640f5077622c94eb87d17bf6faf5a6443ccb96e3c9fc,703605d2393b411c1a94fc7121d582567e857ed815bdd631006274cf677c8ae3
G2_Q000187,G2_V000057,Frasier,emotional reasoning,blocked,,,,perception_dlp_rejection,/root/longemo/runtime/runs/three_level_full558_gemini38_20260922,,,audio,W00034,ce894c7062c51e63da12640f5077622c94eb87d17bf6faf5a6443ccb96e3c9fc,703605d2393b411c1a94fc7121d582567e857ed815bdd631006274cf677c8ae3
G2_Q000188,G2_V000058,Frasier,emotional intensity comparison,blocked,,,,perception_dlp_rejection,/root/longemo/runtime/runs/three_level_full558_gemini38_20260922,,,audio,W00032,cf838e4a6d02580e78f9b1c1d55cc236f2d0b983c6a9d768cc2d9a97d1b827de,63658b9a68f59773d2cb76707f6aa76356d1a169a0cc3e8b22a49c87e927b7ba
G2_Q000189,G2_V000058,Frasier,emotion trajectory,blocked,,,,perception_dlp_rejection,/root/longemo/runtime/runs/three_level_full558_gemini38_20260922,,,audio,W00032,cf838e4a6d02580e78f9b1c1d55cc236f2d0b983c6a9d768cc2d9a97d1b827de,63658b9a68f59773d2cb76707f6aa76356d1a169a0cc3e8b22a49c87e927b7ba
G2_Q000190,G2_V000058,Frasier,emotional reasoning,blocked,,,,perception_dlp_rejection,/root/longemo/runtime/runs/three_level_full558_gemini38_20260922,,,audio,W00032,cf838e4a6d02580e78f9b1c1d55cc236f2d0b983c6a9d768cc2d9a97d1b827de,63658b9a68f59773d2cb76707f6aa76356d1a169a0cc3e8b22a49c87e927b7ba
G2_Q000191,G2_V000059,Frasier,emotional intensity comparison,scored,1,1,100.0,,/root/longemo/runtime/runs/three_level_full558_gemini38_20260922,19e33ac005b874bbfeac7fa6d22b62848c3569ff1d350640bc9da0d27cdeed76,4b6f83cc8aa208e646e08d51d7d3be958faf0f8b6e3cccc1fe22639ed67a2d51,,,,
G2_Q000192,G2_V000059,Frasier,emotion trajectory,scored,2,4,50.0,,/root/longemo/runtime/runs/three_level_full558_gemini38_20260922,19e33ac005b874bbfeac7fa6d22b62848c3569ff1d350640bc9da0d27cdeed76,671869d8b09ff4c492c31fb4ac22484400b544d57082197ccd5d1bd7bbf604ac,,,,
G2_Q000193,G2_V000059,Frasier,emotion trajectory,scored,0,4,0.0,,/root/longemo/runtime/runs/three_level_full558_gemini38_20260922,19e33ac005b874bbfeac7fa6d22b62848c3569ff1d350640bc9da0d27cdeed76,34e0fc72e63da40c9165534c6b5dd7220af7d8a27fbeeefc21c2d29821b1f16b,,,,
G2_Q000194,G2_V000059,Frasier,emotional reasoning,scored,0,3,0.0,,/root/longemo/runtime/runs/three_level_full558_gemini38_20260922,19e33ac005b874bbfeac7fa6d22b62848c3569ff1d350640bc9da0d27cdeed76,1b02f321da67448474b10b1d5e776a9ebfa4c43f4f19eed622e3689fc7363ed0,,,,
G2_Q000195,G2_V000060,unclassified,emotional intensity comparison,blocked,,,,perception_content_filter,/root/longemo/runtime/runs/three_level_full558_gemini38_20260922,,,audio,W00045,63d220777bfaa0d7bb898e8cb108c5b5ca80389bed01f60f72bb13914602381b,29f34f4dc7a7507ff078f1ea9705a2ef748e138a278fe127e1ac32adbb7d43df
G2_Q000196,G2_V000060,unclassified,emotion trajectory,blocked,,,,perception_content_filter,/root/longemo/runtime/runs/three_level_full558_gemini38_20260922,,,audio,W00045,63d220777bfaa0d7bb898e8cb108c5b5ca80389bed01f60f72bb13914602381b,29f34f4dc7a7507ff078f1ea9705a2ef748e138a278fe127e1ac32adbb7d43df
G2_Q000197,G2_V000060,unclassified,emotion trajectory,blocked,,,,perception_content_filter,/root/longemo/runtime/runs/three_level_full558_gemini38_20260922,,,audio,W00045,63d220777bfaa0d7bb898e8cb108c5b5ca80389bed01f60f72bb13914602381b,29f34f4dc7a7507ff078f1ea9705a2ef748e138a278fe127e1ac32adbb7d43df
G2_Q000198,G2_V000060,unclassified,emotional reasoning,blocked,,,,perception_content_filter,/root/longemo/runtime/runs/three_level_full558_gemini38_20260922,,,audio,W00045,63d220777bfaa0d7bb898e8cb108c5b5ca80389bed01f60f72bb13914602381b,29f34f4dc7a7507ff078f1ea9705a2ef748e138a278fe127e1ac32adbb7d43df
G2_Q000199,G2_V000061,Frasier,emotional intensity comparison,blocked,,,,perception_content_filter,/root/longemo/runtime/runs/three_level_full558_gemini38_20260922,,,audio,W00022,d50a1d70032e014666562eb61df61467c5c5f39e4a3e10bcb186e3a1c8618ce6,352a46c38c9f39a4a636a1f7ca3fd119efeffd97eef1c5bb47a1fb484b1dc865
G2_Q000200,G2_V000061,Frasier,emotion trajectory,blocked,,,,perception_content_filter,/root/longemo/runtime/runs/three_level_full558_gemini38_20260922,,,audio,W00022,d50a1d70032e014666562eb61df61467c5c5f39e4a3e10bcb186e3a1c8618ce6,352a46c38c9f39a4a636a1f7ca3fd119efeffd97eef1c5bb47a1fb484b1dc865
G2_Q000201,G2_V000061,Frasier,emotion trajectory,blocked,,,,perception_content_filter,/root/longemo/runtime/runs/three_level_full558_gemini38_20260922,,,audio,W00022,d50a1d70032e014666562eb61df61467c5c5f39e4a3e10bcb186e3a1c8618ce6,352a46c38c9f39a4a636a1f7ca3fd119efeffd97eef1c5bb47a1fb484b1dc865
G2_Q000202,G2_V000061,Frasier,emotional reasoning,blocked,,,,perception_content_filter,/root/longemo/runtime/runs/three_level_full558_gemini38_20260922,,,audio,W00022,d50a1d70032e014666562eb61df61467c5c5f39e4a3e10bcb186e3a1c8618ce6,352a46c38c9f39a4a636a1f7ca3fd119efeffd97eef1c5bb47a1fb484b1dc865
G2_Q000203,G2_V000062,Frasier,emotional intensity comparison,scored,0,1,0.0,,/root/longemo/runtime/runs/noevent_http428_seed5_continuation_20260923,89405aabad4e0d9be87ca9ace35ca7a1ed390dcbd60e6389b47b6ee1cdbfc6b7,eaf5df1e1ed8f3eb7e6f5f763385d3b506f3d0f116112cb56e3c713a26aabde9,,,,
G2_Q000204,G2_V000062,Frasier,emotion trajectory,scored,0,4,0.0,,/root/longemo/runtime/runs/noevent_http428_seed5_continuation_20260923,89405aabad4e0d9be87ca9ace35ca7a1ed390dcbd60e6389b47b6ee1cdbfc6b7,f905186d81bec0915f2d895d72e959a2b3320bfba400b495166333536ec5d10e,,,,
G2_Q000205,G2_V000062,Frasier,emotion trajectory,scored,2,4,50.0,,/root/longemo/runtime/runs/noevent_http428_seed5_continuation_20260923,89405aabad4e0d9be87ca9ace35ca7a1ed390dcbd60e6389b47b6ee1cdbfc6b7,f4dd00510fb6b59e12535a936e920a038a89108ed3e2df3acc590aeec1fb4209,,,,
G2_Q000206,G2_V000063,unclassified,emotional intensity comparison,blocked,,,,perception_content_filter,/root/longemo/runtime/runs/three_level_full558_gemini38_20260922,,,audio,W00021,2b0b5bf52f575fd045bcc14e4419ff7c6528d51aaaa3db9633c499593db87f56,978d17f424d342dbccded3d5665198ae3cb8ebb1827826521ea2c6f2a1c75c37
G2_Q000207,G2_V000063,unclassified,emotion trajectory,blocked,,,,perception_content_filter,/root/longemo/runtime/runs/three_level_full558_gemini38_20260922,,,audio,W00021,2b0b5bf52f575fd045bcc14e4419ff7c6528d51aaaa3db9633c499593db87f56,978d17f424d342dbccded3d5665198ae3cb8ebb1827826521ea2c6f2a1c75c37
G2_Q000208,G2_V000063,unclassified,emotional reasoning,blocked,,,,perception_content_filter,/root/longemo/runtime/runs/three_level_full558_gemini38_20260922,,,audio,W00021,2b0b5bf52f575fd045bcc14e4419ff7c6528d51aaaa3db9633c499593db87f56,978d17f424d342dbccded3d5665198ae3cb8ebb1827826521ea2c6f2a1c75c37
G2_Q000209,G2_V000064,Friends,emotional reasoning,blocked,,,,perception_dlp_rejection,/root/longemo/runtime/runs/three_level_full558_gemini38_20260922,,,audio,W00037,b3b0da60723f220b18140f91c5d0de7ee78ef24c19a918aeee78d64cf4f7b3c4,92574bd19c28a117a244122755a20d4a9971dd82ec8cb8e47531cc4701434de7
G2_Q000210,G2_V000064,Friends,emotion trajectory,blocked,,,,perception_dlp_rejection,/root/longemo/runtime/runs/three_level_full558_gemini38_20260922,,,audio,W00037,b3b0da60723f220b18140f91c5d0de7ee78ef24c19a918aeee78d64cf4f7b3c4,92574bd19c28a117a244122755a20d4a9971dd82ec8cb8e47531cc4701434de7
G2_Q000211,G2_V000064,Friends,emotional reasoning,blocked,,,,perception_dlp_rejection,/root/longemo/runtime/runs/three_level_full558_gemini38_20260922,,,audio,W00037,b3b0da60723f220b18140f91c5d0de7ee78ef24c19a918aeee78d64cf4f7b3c4,92574bd19c28a117a244122755a20d4a9971dd82ec8cb8e47531cc4701434de7
G2_Q000212,G2_V000064,Friends,emotional intensity comparison,blocked,,,,perception_dlp_rejection,/root/longemo/runtime/runs/three_level_full558_gemini38_20260922,,,audio,W00037,b3b0da60723f220b18140f91c5d0de7ee78ef24c19a918aeee78d64cf4f7b3c4,92574bd19c28a117a244122755a20d4a9971dd82ec8cb8e47531cc4701434de7
G2_Q000213,G2_V000064,Friends,emotional intensity comparison,blocked,,,,perception_dlp_rejection,/root/longemo/runtime/runs/three_level_full558_gemini38_20260922,,,audio,W00037,b3b0da60723f220b18140f91c5d0de7ee78ef24c19a918aeee78d64cf4f7b3c4,92574bd19c28a117a244122755a20d4a9971dd82ec8cb8e47531cc4701434de7
G2_Q000214,G2_V000064,Friends,emotion trajectory,blocked,,,,perception_dlp_rejection,/root/longemo/runtime/runs/three_level_full558_gemini38_20260922,,,audio,W00037,b3b0da60723f220b18140f91c5d0de7ee78ef24c19a918aeee78d64cf4f7b3c4,92574bd19c28a117a244122755a20d4a9971dd82ec8cb8e47531cc4701434de7
G2_Q000215,G2_V000064,Friends,emotion trajectory,blocked,,,,perception_dlp_rejection,/root/longemo/runtime/runs/three_level_full558_gemini38_20260922,,,audio,W00037,b3b0da60723f220b18140f91c5d0de7ee78ef24c19a918aeee78d64cf4f7b3c4,92574bd19c28a117a244122755a20d4a9971dd82ec8cb8e47531cc4701434de7
G2_Q000216,G2_V000065,unclassified,emotional intensity comparison,scored,0,1,0.0,,/root/longemo/runtime/runs/three_level_full558_gemini38_20260922,8a8501a7c1ec58cdb98c7eb8e7e558facc434304b121e0f88819383357e7709a,a89d72a9de383d9542195c328a66ec1f43e1d2e9d35557cc335db3977654cb6b,,,,
G2_Q000217,G2_V000065,unclassified,emotion trajectory,scored,2,4,50.0,,/root/longemo/runtime/runs/three_level_full558_gemini38_20260922,8a8501a7c1ec58cdb98c7eb8e7e558facc434304b121e0f88819383357e7709a,2f24ef6d2235428bd18287952ed9d61e8a884995871ffc353104b0e7f984f237,,,,
G2_Q000218,G2_V000065,unclassified,emotion trajectory,scored,2,4,50.0,,/root/longemo/runtime/runs/three_level_full558_gemini38_20260922,8a8501a7c1ec58cdb98c7eb8e7e558facc434304b121e0f88819383357e7709a,d1f5925aab60b0befac0815bdefd977557a60f009a8aa77a88b71f721bf35eef,,,,
G2_Q000219,G2_V000065,unclassified,emotional reasoning,scored,2,3,66.66666666666666,,/root/longemo/runtime/runs/three_level_full558_gemini38_20260922,8a8501a7c1ec58cdb98c7eb8e7e558facc434304b121e0f88819383357e7709a,bd83e44e9f0bef6f1a26d806c0d914736011303322d3db1f44c253cf4fe58888,,,,
G2_Q000220,G2_V000065,unclassified,emotional reasoning,scored,2,3,66.66666666666666,,/root/longemo/runtime/runs/three_level_full558_gemini38_20260922,8a8501a7c1ec58cdb98c7eb8e7e558facc434304b121e0f88819383357e7709a,a8609ca438c5bdcb95f909388babf60bb7d70502bbdb98217274829275c84ae8,,,,
G2_Q000221,G2_V000065,unclassified,emotional reasoning,scored,3,3,100.0,,/root/longemo/runtime/runs/three_level_full558_gemini38_20260922,8a8501a7c1ec58cdb98c7eb8e7e558facc434304b121e0f88819383357e7709a,89e95a68aa8bc3a185f0b9e71acdc1a73d272633d29e6642c2a4ec42306fc9ae,,,,
G2_Q000222,G2_V000066,Friends,emotional reasoning,scored,2,3,66.66666666666666,,/root/longemo/runtime/runs/three_level_full558_gemini38_20260922,c3c8f52116c137c7ca6fa3045f748a01de357b182ace83325884470049f12301,da8a0eb7002ff663fa3068ebecdc6a5f7284b5966e7a768935d77bc8711bc861,,,,
G2_Q000223,G2_V000066,Friends,emotional intensity comparison,scored,0,1,0.0,,/root/longemo/runtime/runs/three_level_full558_gemini38_20260922,c3c8f52116c137c7ca6fa3045f748a01de357b182ace83325884470049f12301,013322169d46baf15d4aaed077263098a334bd1558d9120c3533e5c8ff051642,,,,
G2_Q000224,G2_V000066,Friends,emotion trajectory,scored,0,4,0.0,,/root/longemo/runtime/runs/three_level_full558_gemini38_20260922,c3c8f52116c137c7ca6fa3045f748a01de357b182ace83325884470049f12301,96b8c2497ac50cdbc643adb7ebf9aa90b8c49eced4fdf51dfee7df28fa38ec0b,,,,
G2_Q000225,G2_V000066,Friends,emotion trajectory,scored,1,4,25.0,,/root/longemo/runtime/runs/three_level_full558_gemini38_20260922,c3c8f52116c137c7ca6fa3045f748a01de357b182ace83325884470049f12301,5e849396ad999c910a01cb4149cfa22d2fd2cdca95e42d6ba78a898bbd436cf5,,,,
G2_Q000226,G2_V000067,unclassified,emotional intensity comparison,blocked,,,,perception_content_filter,/root/longemo/runtime/runs/three_level_full558_gemini38_20260922,,,visual,W00003,cd2752ab61880de4cf4a37b2e3c9a90761bc21fb0d98137caa5eaff9bf0a2948,3fcd21bfc4dc33146d1e4f0b6be178afb822115c30d25c566445a0d0dade44d2
G2_Q000227,G2_V000067,unclassified,emotional intensity comparison,blocked,,,,perception_content_filter,/root/longemo/runtime/runs/three_level_full558_gemini38_20260922,,,visual,W00003,cd2752ab61880de4cf4a37b2e3c9a90761bc21fb0d98137caa5eaff9bf0a2948,3fcd21bfc4dc33146d1e4f0b6be178afb822115c30d25c566445a0d0dade44d2
G2_Q000228,G2_V000067,unclassified,emotion trajectory,blocked,,,,perception_content_filter,/root/longemo/runtime/runs/three_level_full558_gemini38_20260922,,,visual,W00003,cd2752ab61880de4cf4a37b2e3c9a90761bc21fb0d98137caa5eaff9bf0a2948,3fcd21bfc4dc33146d1e4f0b6be178afb822115c30d25c566445a0d0dade44d2
G2_Q000229,G2_V000067,unclassified,emotional reasoning,blocked,,,,perception_content_filter,/root/longemo/runtime/runs/three_level_full558_gemini38_20260922,,,visual,W00003,cd2752ab61880de4cf4a37b2e3c9a90761bc21fb0d98137caa5eaff9bf0a2948,3fcd21bfc4dc33146d1e4f0b6be178afb822115c30d25c566445a0d0dade44d2
G2_Q000230,G2_V000067,unclassified,emotional reasoning,blocked,,,,perception_content_filter,/root/longemo/runtime/runs/three_level_full558_gemini38_20260922,,,visual,W00003,cd2752ab61880de4cf4a37b2e3c9a90761bc21fb0d98137caa5eaff9bf0a2948,3fcd21bfc4dc33146d1e4f0b6be178afb822115c30d25c566445a0d0dade44d2
G2_Q000231,G2_V000067,unclassified,emotional reasoning,blocked,,,,perception_content_filter,/root/longemo/runtime/runs/three_level_full558_gemini38_20260922,,,visual,W00003,cd2752ab61880de4cf4a37b2e3c9a90761bc21fb0d98137caa5eaff9bf0a2948,3fcd21bfc4dc33146d1e4f0b6be178afb822115c30d25c566445a0d0dade44d2
G2_Q000232,G2_V000068,Friends,emotion trajectory,blocked,,,,perception_dlp_rejection,/root/longemo/runtime/runs/three_level_full558_gemini38_20260922,,,audio,W00028,37c968c405b8622f9fd4eeafb7add5a9bee79ed2024a0582821813e52c288f1c,31e093b55c15d7e3c506fec577f13209a8cc764e1b20818bdc37c95c4ddc9518
G2_Q000233,G2_V000068,Friends,emotional intensity comparison,blocked,,,,perception_dlp_rejection,/root/longemo/runtime/runs/three_level_full558_gemini38_20260922,,,audio,W00028,37c968c405b8622f9fd4eeafb7add5a9bee79ed2024a0582821813e52c288f1c,31e093b55c15d7e3c506fec577f13209a8cc764e1b20818bdc37c95c4ddc9518
G2_Q000234,G2_V000068,Friends,emotion trajectory,blocked,,,,perception_dlp_rejection,/root/longemo/runtime/runs/three_level_full558_gemini38_20260922,,,audio,W00028,37c968c405b8622f9fd4eeafb7add5a9bee79ed2024a0582821813e52c288f1c,31e093b55c15d7e3c506fec577f13209a8cc764e1b20818bdc37c95c4ddc9518
G2_Q000235,G2_V000068,Friends,emotional intensity comparison,blocked,,,,perception_dlp_rejection,/root/longemo/runtime/runs/three_level_full558_gemini38_20260922,,,audio,W00028,37c968c405b8622f9fd4eeafb7add5a9bee79ed2024a0582821813e52c288f1c,31e093b55c15d7e3c506fec577f13209a8cc764e1b20818bdc37c95c4ddc9518
G2_Q000236,G2_V000069,unclassified,emotional intensity comparison,scored,1,1,100.0,,/root/longemo/runtime/runs/three_level_full558_gemini38_20260922,a4bd5cd4e0d13d7af09936d5a44300629796af921238fed68ae3ece3a24b7207,325f932618fb3db9d48b22d8da3b73b3eeff2fadba397d29b5438d1ac6ae93e4,,,,
G2_Q000237,G2_V000069,unclassified,emotion trajectory,scored,3,4,75.0,,/root/longemo/runtime/runs/three_level_full558_gemini38_20260922,a4bd5cd4e0d13d7af09936d5a44300629796af921238fed68ae3ece3a24b7207,b58f50170b6fde804e3ce9a032664b8b6ca7ff9ec3b8a1c24a69f16f2c2d13e9,,,,
G2_Q000238,G2_V000069,unclassified,emotion trajectory,scored,2,4,50.0,,/root/longemo/runtime/runs/three_level_full558_gemini38_20260922,a4bd5cd4e0d13d7af09936d5a44300629796af921238fed68ae3ece3a24b7207,7896397e8cfb0cf1d2e6c013bed64f7e3bc27b454ab05f68f7fd54f6532bc9b8,,,,
G2_Q000239,G2_V000069,unclassified,emotional reasoning,scored,2,3,66.66666666666666,,/root/longemo/runtime/runs/three_level_full558_gemini38_20260922,a4bd5cd4e0d13d7af09936d5a44300629796af921238fed68ae3ece3a24b7207,468a929c54670b76752a33ac4ffda8757b23216587d3fe5cc9ed80349e51d5b3,,,,
G2_Q000240,G2_V000069,unclassified,emotional reasoning,scored,2,3,66.66666666666666,,/root/longemo/runtime/runs/three_level_full558_gemini38_20260922,a4bd5cd4e0d13d7af09936d5a44300629796af921238fed68ae3ece3a24b7207,4f268fd86bc55c784867384c0176b5375a761c37592498d412ac6bcbbe29a730,,,,
G2_Q000241,G2_V000069,unclassified,emotional reasoning,scored,0,3,0.0,,/root/longemo/runtime/runs/three_level_full558_gemini38_20260922,a4bd5cd4e0d13d7af09936d5a44300629796af921238fed68ae3ece3a24b7207,adfe263e92c4168db92f373fdc74bfa131cb1d863f1aeba67f57a73c2116d681,,,,
G2_Q000242,G2_V000070,Friends,emotion trajectory,scored,2,4,50.0,,/root/longemo/runtime/runs/noevent_http428_seed5_continuation_20260923,11341a74f22204b599234c31e1bcfb448784c8f50045b1b9a1734d524944565f,48786d8d5fbd4a94b231f9b7d68de0ceaf460e825971f3d694fa73abd24528f9,,,,
G2_Q000243,G2_V000070,Friends,emotional reasoning,scored,0,3,0.0,,/root/longemo/runtime/runs/noevent_http428_seed5_continuation_20260923,11341a74f22204b599234c31e1bcfb448784c8f50045b1b9a1734d524944565f,767aedb03bbe7e12521c24474ffac24a24be3e275030a0eca584b8196bd8dfdc,,,,
G2_Q000244,G2_V000070,Friends,emotional reasoning,scored,0,3,0.0,,/root/longemo/runtime/runs/noevent_http428_seed5_continuation_20260923,11341a74f22204b599234c31e1bcfb448784c8f50045b1b9a1734d524944565f,b50c22eb638a69d1cdc5fa6b440eacb8427c5e65bd807cdd4e6fc12ec26133e1,,,,
G2_Q000245,G2_V000070,Friends,emotion trajectory,scored,2,4,50.0,,/root/longemo/runtime/runs/noevent_http428_seed5_continuation_20260923,11341a74f22204b599234c31e1bcfb448784c8f50045b1b9a1734d524944565f,c8ec8f581e3df8243eb4f01fbc3a921c7a59a59c7e8d24c4c63abd4419f31de5,,,,
G2_Q000246,G2_V000070,Friends,emotional reasoning,scored,0,3,0.0,,/root/longemo/runtime/runs/noevent_http428_seed5_continuation_20260923,11341a74f22204b599234c31e1bcfb448784c8f50045b1b9a1734d524944565f,0a5e1f34aacdfd351729abb8427e10aa3a104a09c10c897e452655bbad9f3d97,,,,
G2_Q000247,G2_V000070,Friends,emotional reasoning,scored,0,3,0.0,,/root/longemo/runtime/runs/noevent_http428_seed5_continuation_20260923,11341a74f22204b599234c31e1bcfb448784c8f50045b1b9a1734d524944565f,cb05d43a0cecc53e8c623e7d626273ea7af127ef0f99a6a4407adeaa60ce13e7,,,,
G2_Q000248,G2_V000071,unclassified,emotional intensity comparison,blocked,,,,perception_content_filter,/root/longemo/runtime/runs/three_level_full558_gemini38_20260922,,,visual,W00004,bd8439f1288f276ac7b38c7c05f6aac05ca1ab26df8e7ebaf6fa95bdee8212ba,83cc980a5fa5e8693debfad920b6155de15ebc4a138ce9c5e380730ed71a0e87
G2_Q000249,G2_V000071,unclassified,emotional intensity comparison,blocked,,,,perception_content_filter,/root/longemo/runtime/runs/three_level_full558_gemini38_20260922,,,visual,W00004,bd8439f1288f276ac7b38c7c05f6aac05ca1ab26df8e7ebaf6fa95bdee8212ba,83cc980a5fa5e8693debfad920b6155de15ebc4a138ce9c5e380730ed71a0e87
G2_Q000250,G2_V000071,unclassified,emotion trajectory,blocked,,,,perception_content_filter,/root/longemo/runtime/runs/three_level_full558_gemini38_20260922,,,visual,W00004,bd8439f1288f276ac7b38c7c05f6aac05ca1ab26df8e7ebaf6fa95bdee8212ba,83cc980a5fa5e8693debfad920b6155de15ebc4a138ce9c5e380730ed71a0e87
G2_Q000251,G2_V000071,unclassified,emotion trajectory,blocked,,,,perception_content_filter,/root/longemo/runtime/runs/three_level_full558_gemini38_20260922,,,visual,W00004,bd8439f1288f276ac7b38c7c05f6aac05ca1ab26df8e7ebaf6fa95bdee8212ba,83cc980a5fa5e8693debfad920b6155de15ebc4a138ce9c5e380730ed71a0e87
